,GEOID,solar_mw,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,State,County Name,FIPS State,FIPS County
1199,250235421021,1,25,023,542102,1,Massachusetts,Plymouth,25,023
1200,250235431001,2,25,023,543100,1,Massachusetts,Plymouth,25,023
1201,250235441001,2,25,023,544100,1,Massachusetts,Plymouth,25,023
1202,250235441002,1,25,023,544100,2,Massachusetts,Plymouth,25,023
1203,250235441003,2,25,023,544100,3,Massachusetts,Plymouth,25,023
1204,250235442001,1,25,023,544200,1,Massachusetts,Plymouth,25,023
1205,250235451001,1,25,023,545100,1,Massachusetts,Plymouth,25,023
1206,250235451002,1,25,023,545100,2,Massachusetts,Plymouth,25,023
1207,250235452003,2,25,023,545200,3,Massachusetts,Plymouth,25,023
1208,250235452004,6,25,023,545200,4,Massachusetts,Plymouth,25,023
1209,250235601003,1,25,023,560100,3,Massachusetts,Plymouth,25,023
1210,250250921013,1,25,025,092101,3,Massachusetts,Suffolk,25,025
1211,250251402012,1,25,025,140201,2,Massachusetts,Suffolk,25,025
1212,250277001003,1,25,027,700100,3,Massachusetts,Worcester,25,027
1213,250277011011,1,25,027,701101,1,Massachusetts,Worcester,25,027
1214,250277011013,1,25,027,701101,3,Massachusetts,Worcester,25,027
1215,250277022021,1,25,027,702202,1,Massachusetts,Worcester,25,027
1216,250277031003,1,25,027,703100,3,Massachusetts,Worcester,25,027
1217,250277033001,1,25,027,703300,1,Massachusetts,Worcester,25,027
1218,250277042011,1,25,027,704201,1,Massachusetts,Worcester,25,027
1219,250277051011,1,25,027,705101,1,Massachusetts,Worcester,25,027
1220,250277051024,1,25,027,705102,4,Massachusetts,Worcester,25,027
1221,250277061001,1,25,027,706100,1,Massachusetts,Worcester,25,027
1222,250277074001,2,25,027,707400,1,Massachusetts,Worcester,25,027
1223,250277074003,1,25,027,707400,3,Massachusetts,Worcester,25,027
1224,250277081003,1,25,027,708100,3,Massachusetts,Worcester,25,027
1225,250277081004,1,25,027,708100,4,Massachusetts,Worcester,25,027
1226,250277091001,1,25,027,709100,1,Massachusetts,Worcester,25,027
1227,250277092041,1,25,027,709204,1,Massachusetts,Worcester,25,027
1228,250277095021,1,25,027,709502,1,Massachusetts,Worcester,25,027
1229,250277111001,1,25,027,711100,1,Massachusetts,Worcester,25,027
1230,250277111002,1,25,027,711100,2,Massachusetts,Worcester,25,027
1231,250277121013,1,25,027,712101,3,Massachusetts,Worcester,25,027
1232,250277121014,1,25,027,712101,4,Massachusetts,Worcester,25,027
1233,250277131004,3,25,027,713100,4,Massachusetts,Worcester,25,027
1234,250277151002,1,25,027,715100,2,Massachusetts,Worcester,25,027
1235,250277151003,1,25,027,715100,3,Massachusetts,Worcester,25,027
1236,250277171001,1,25,027,717100,1,Massachusetts,Worcester,25,027
1237,250277191005,2,25,027,719100,5,Massachusetts,Worcester,25,027
1238,250277211032,2,25,027,721103,2,Massachusetts,Worcester,25,027
1239,250277211042,1,25,027,721104,2,Massachusetts,Worcester,25,027
1240,250277221001,1,25,027,722100,1,Massachusetts,Worcester,25,027
1241,250277221002,1,25,027,722100,2,Massachusetts,Worcester,25,027
1242,250277221003,2,25,027,722100,3,Massachusetts,Worcester,25,027
1243,250277231001,1,25,027,723100,1,Massachusetts,Worcester,25,027
1244,250277241001,1,25,027,724100,1,Massachusetts,Worcester,25,027
1245,250277241003,2,25,027,724100,3,Massachusetts,Worcester,25,027
1246,250277251001,3,25,027,725100,1,Massachusetts,Worcester,25,027
1247,250277251005,2,25,027,725100,5,Massachusetts,Worcester,25,027
1248,250277261001,3,25,027,726100,1,Massachusetts,Worcester,25,027
1249,250277261002,1,25,027,726100,2,Massachusetts,Worcester,25,027
1250,250277261005,1,25,027,726100,5,Massachusetts,Worcester,25,027
1251,250277271001,1,25,027,727100,1,Massachusetts,Worcester,25,027
1252,250277291001,1,25,027,729100,1,Massachusetts,Worcester,25,027
1253,250277329011,1,25,027,732901,1,Massachusetts,Worcester,25,027
1254,250277351001,1,25,027,735100,1,Massachusetts,Worcester,25,027
1255,250277351003,1,25,027,735100,3,Massachusetts,Worcester,25,027
1256,250277352001,1,25,027,735200,1,Massachusetts,Worcester,25,027
1257,250277352002,3,25,027,735200,2,Massachusetts,Worcester,25,027
1258,250277352003,4,25,027,735200,3,Massachusetts,Worcester,25,027
1259,250277371002,1,25,027,737100,2,Massachusetts,Worcester,25,027
1260,250277381003,1,25,027,738100,3,Massachusetts,Worcester,25,027
1261,250277382022,1,25,027,738202,2,Massachusetts,Worcester,25,027
1262,250277382023,3,25,027,738202,3,Massachusetts,Worcester,25,027
1263,250277391021,1,25,027,739102,1,Massachusetts,Worcester,25,027
1264,250277391022,1,25,027,739102,2,Massachusetts,Worcester,25,027
1265,250277423001,1,25,027,742300,1,Massachusetts,Worcester,25,027
1266,250277461003,1,25,027,746100,3,Massachusetts,Worcester,25,027
1267,250277461004,1,25,027,746100,4,Massachusetts,Worcester,25,027
1268,250277491002,1,25,027,749100,2,Massachusetts,Worcester,25,027
1269,250277491003,1,25,027,749100,3,Massachusetts,Worcester,25,027
1270,250277491004,4,25,027,749100,4,Massachusetts,Worcester,25,027
1271,250277502001,3,25,027,750200,1,Massachusetts,Worcester,25,027
1272,250277502003,1,25,027,750200,3,Massachusetts,Worcester,25,027
1273,250277511013,3,25,027,751101,3,Massachusetts,Worcester,25,027
1274,250277521011,1,25,027,752101,1,Massachusetts,Worcester,25,027
1275,250277521012,1,25,027,752101,2,Massachusetts,Worcester,25,027
1276,250277531004,1,25,027,753100,4,Massachusetts,Worcester,25,027
1277,250277531005,2,25,027,753100,5,Massachusetts,Worcester,25,027
1278,250277552011,1,25,027,755201,1,Massachusetts,Worcester,25,027
1279,250277552023,1,25,027,755202,3,Massachusetts,Worcester,25,027
1280,250277561011,2,25,027,756101,1,Massachusetts,Worcester,25,027
1281,250277561012,3,25,027,756101,2,Massachusetts,Worcester,25,027
1282,250277561013,1,25,027,756101,3,Massachusetts,Worcester,25,027
1283,250277561021,1,25,027,756102,1,Massachusetts,Worcester,25,027
1284,250277561022,2,25,027,756102,2,Massachusetts,Worcester,25,027
1285,250277561024,2,25,027,756102,4,Massachusetts,Worcester,25,027
1286,250277571001,1,25,027,757100,1,Massachusetts,Worcester,25,027
1287,250277575001,9,25,027,757500,1,Massachusetts,Worcester,25,027
1288,250277575004,1,25,027,757500,4,Massachusetts,Worcester,25,027
1289,250277591001,4,25,027,759100,1,Massachusetts,Worcester,25,027
1290,250277611001,1,25,027,761100,1,Massachusetts,Worcester,25,027
1291,250277611004,3,25,027,761100,4,Massachusetts,Worcester,25,027
1292,250277613002,1,25,027,761300,2,Massachusetts,Worcester,25,027
1293,250277614022,2,25,027,761402,2,Massachusetts,Worcester,25,027
1294,260210103004,1,26,021,010300,4,Michigan,Berrien,26,021
1295,260239511002,1,26,023,951100,2,Michigan,Branch,26,023
1296,260239514003,1,26,023,951400,3,Michigan,Branch,26,023
1297,260250038001,1,26,025,003800,1,Michigan,Calhoun,26,025
1298,260339710002,1,26,033,971000,2,Michigan,Chippewa,26,033
1299,260370109012,1,26,037,010901,2,Michigan,Clinton,26,037
1300,260450203024,2,26,045,020302,4,Michigan,Eaton,26,045
1301,260490105032,3,26,049,010503,2,Michigan,Genesee,26,049
1302,260490125031,2,26,049,012503,1,Michigan,Genesee,26,049
1303,260590505001,1,26,059,050500,1,Michigan,Hillsdale,26,059
1304,260659800001,1,26,065,980000,1,Michigan,Ingham,26,065
1305,260770016041,1,26,077,001604,1,Michigan,Kalamazoo,26,077
1306,260873370004,1,26,087,337000,4,Michigan,Lapeer,26,087
1307,260873380001,1,26,087,338000,1,Michigan,Lapeer,26,087
1308,260899705012,1,26,089,970501,2,Michigan,Leelanau,26,089
1309,260899706012,2,26,089,970601,2,Michigan,Leelanau,26,089
1310,260910601003,1,26,091,060100,3,Michigan,Lenawee,26,091
1311,261139603001,1,26,113,960300,1,Michigan,Missaukee,26,113
1312,261158336002,1,26,115,833600,2,Michigan,Monroe,26,115
1313,261179705012,1,26,117,970501,2,Michigan,Montcalm,26,117
1314,261390245022,1,26,139,024502,2,Michigan,Ottawa,26,139
1315,261450102001,1,26,145,010200,1,Michigan,Saginaw,26,145
1316,261450120021,1,26,145,012002,1,Michigan,Saginaw,26,145
1317,261450120033,1,26,145,012003,3,Michigan,Saginaw,26,145
1318,261476556002,1,26,147,655600,2,Michigan,St Clair,26,147
1319,261550301005,1,26,155,030100,5,Michigan,Shiawassee,26,155
1320,261614060002,1,26,161,406000,2,Michigan,Washtenaw,26,161
1321,261635451001,1,26,163,545100,1,Michigan,Wayne,26,163
1322,261635640002,1,26,163,564000,2,Michigan,Wayne,26,163
1323,261639839021,1,26,163,983902,1,Michigan,Wayne,26,163
1324,270030502285,1,27,003,050228,5,Minnesota,Anoka,27,003
1325,270090201003,1,27,009,020100,3,Minnesota,Benton,27,009
1326,270090202021,3,27,009,020202,1,Minnesota,Benton,27,009
1327,270090203001,8,27,009,020300,1,Minnesota,Benton,27,009
1328,270090211023,1,27,009,021102,3,Minnesota,Benton,27,009
1329,270131701001,2,27,013,170100,1,Minnesota,Blue Earth,27,013
1330,270131702001,1,27,013,170200,1,Minnesota,Blue Earth,27,013
1331,270131702002,1,27,013,170200,2,Minnesota,Blue Earth,27,013
1332,270131702003,1,27,013,170200,3,Minnesota,Blue Earth,27,013
1333,270131703001,1,27,013,170300,1,Minnesota,Blue Earth,27,013
1334,270131713003,2,27,013,171300,3,Minnesota,Blue Earth,27,013
1335,270131714003,2,27,013,171400,3,Minnesota,Blue Earth,27,013
1336,270190901011,1,27,019,090101,1,Minnesota,Carver,27,019
1337,270190902004,1,27,019,090200,4,Minnesota,Carver,27,019
1338,270190903023,2,27,019,090302,3,Minnesota,Carver,27,019
1339,270190903032,1,27,019,090303,2,Minnesota,Carver,27,019
1340,270190903043,4,27,019,090304,3,Minnesota,Carver,27,019
1341,270190912014,1,27,019,091201,4,Minnesota,Carver,27,019
1342,270190912015,1,27,019,091201,5,Minnesota,Carver,27,019
1343,270190912021,4,27,019,091202,1,Minnesota,Carver,27,019
1344,270239503001,2,27,023,950300,1,Minnesota,Chippewa,27,023
1345,270239503002,1,27,023,950300,2,Minnesota,Chippewa,27,023
1346,270239504001,3,27,023,950400,1,Minnesota,Chippewa,27,023
1347,270239504003,1,27,023,950400,3,Minnesota,Chippewa,27,023
1348,270239505002,1,27,023,950500,2,Minnesota,Chippewa,27,023
1349,270251102023,6,27,025,110202,3,Minnesota,Chisago,27,025
1350,270251103024,2,27,025,110302,4,Minnesota,Chisago,27,025
1351,270251104024,3,27,025,110402,4,Minnesota,Chisago,27,025
1352,270251104031,2,27,025,110403,1,Minnesota,Chisago,27,025
1353,270251105013,1,27,025,110501,3,Minnesota,Chisago,27,025
1354,270251106001,5,27,025,110600,1,Minnesota,Chisago,27,025
1355,270251106002,1,27,025,110600,2,Minnesota,Chisago,27,025
1356,270251106003,3,27,025,110600,3,Minnesota,Chisago,27,025
1357,270251107001,7,27,025,110700,1,Minnesota,Chisago,27,025
1358,270251107002,6,27,025,110700,2,Minnesota,Chisago,27,025
1359,270270302012,4,27,027,030201,2,Minnesota,Clay,27,027
1360,270270302013,1,27,027,030201,3,Minnesota,Clay,27,027
1361,270370603012,1,27,037,060301,2,Minnesota,Dakota,27,037
1362,270370609053,1,27,037,060905,3,Minnesota,Dakota,27,037
1363,270370610014,6,27,037,061001,4,Minnesota,Dakota,27,037
1364,270370610032,2,27,037,061003,2,Minnesota,Dakota,27,037
1365,270370611102,1,27,037,061110,2,Minnesota,Dakota,27,037
1366,270370614022,3,27,037,061402,2,Minnesota,Dakota,27,037
1367,270370614024,1,27,037,061402,4,Minnesota,Dakota,27,037
1368,270370615013,1,27,037,061501,3,Minnesota,Dakota,27,037
1369,270370615021,1,27,037,061502,1,Minnesota,Dakota,27,037
1370,270370615022,4,27,037,061502,2,Minnesota,Dakota,27,037
1371,270399501002,6,27,039,950100,2,Minnesota,Dodge,27,039
1372,270399502001,2,27,039,950200,1,Minnesota,Dodge,27,039
1373,270399502003,1,27,039,950200,3,Minnesota,Dodge,27,039
1374,270399503002,1,27,039,950300,2,Minnesota,Dodge,27,039
1375,270399503003,1,27,039,950300,3,Minnesota,Dodge,27,039
1376,270399504001,2,27,039,950400,1,Minnesota,Dodge,27,039
1377,270399505001,1,27,039,950500,1,Minnesota,Dodge,27,039
1378,270399505003,1,27,039,950500,3,Minnesota,Dodge,27,039
1379,270414508001,4,27,041,450800,1,Minnesota,Douglas,27,041
1380,270434601003,1,27,043,460100,3,Minnesota,Faribault,27,043
1381,270471802001,1,27,047,180200,1,Minnesota,Freeborn,27,047
1382,270471802002,1,27,047,180200,2,Minnesota,Freeborn,27,047
1383,270471807002,1,27,047,180700,2,Minnesota,Freeborn,27,047
1384,270490802013,1,27,049,080201,3,Minnesota,Goodhue,27,049
1385,270490802022,2,27,049,080202,2,Minnesota,Goodhue,27,049
1386,270490803001,1,27,049,080300,1,Minnesota,Goodhue,27,049
1387,270490804002,2,27,049,080400,2,Minnesota,Goodhue,27,049
1388,270490808001,4,27,049,080800,1,Minnesota,Goodhue,27,049
1389,270490808002,2,27,049,080800,2,Minnesota,Goodhue,27,049
1390,270490809001,7,27,049,080900,1,Minnesota,Goodhue,27,049
1391,270490809003,2,27,049,080900,3,Minnesota,Goodhue,27,049
1392,270490809004,1,27,049,080900,4,Minnesota,Goodhue,27,049
1393,270530271023,2,27,053,027102,3,Minnesota,Hennepin,27,053
1394,270539800001,1,27,053,980000,1,Minnesota,Hennepin,27,053
1395,270591305012,1,27,059,130501,2,Minnesota,Isanti,27,059
1396,270591306001,1,27,059,130600,1,Minnesota,Isanti,27,059
1397,270677801001,1,27,067,780100,1,Minnesota,Kandiyohi,27,067
1398,270677802001,1,27,067,780200,1,Minnesota,Kandiyohi,27,067
1399,270677811001,1,27,067,781100,1,Minnesota,Kandiyohi,27,067
1400,270677811002,1,27,067,781100,2,Minnesota,Kandiyohi,27,067
1401,270677811003,1,27,067,781100,3,Minnesota,Kandiyohi,27,067
1402,270677812001,2,27,067,781200,1,Minnesota,Kandiyohi,27,067
1403,270677812002,1,27,067,781200,2,Minnesota,Kandiyohi,27,067
1404,270799504001,1,27,079,950400,1,Minnesota,Le Sueur,27,079
1405,270799504003,3,27,079,950400,3,Minnesota,Le Sueur,27,079
1406,270799504004,1,27,079,950400,4,Minnesota,Le Sueur,27,079
1407,270799506001,1,27,079,950600,1,Minnesota,Le Sueur,27,079
1408,270799506002,4,27,079,950600,2,Minnesota,Le Sueur,27,079
1409,270833602003,1,27,083,360200,3,Minnesota,Lyon,27,083
1410,270833606003,1,27,083,360600,3,Minnesota,Lyon,27,083
1411,270833607001,1,27,083,360700,1,Minnesota,Lyon,27,083
1412,270833607002,1,27,083,360700,2,Minnesota,Lyon,27,083
1413,270859501002,6,27,085,950100,2,Minnesota,McLeod,27,085
1414,270859505003,3,27,085,950500,3,Minnesota,McLeod,27,085
1415,270859506002,1,27,085,950600,2,Minnesota,McLeod,27,085
1416,270859506004,1,27,085,950600,4,Minnesota,McLeod,27,085
1417,270935601003,2,27,093,560100,3,Minnesota,Meeker,27,093
1418,270935606001,1,27,093,560600,1,Minnesota,Meeker,27,093
1419,270977802001,1,27,097,780200,1,Minnesota,Morrison,27,097
1420,271019002003,1,27,101,900200,3,Minnesota,Murray,27,101
1421,271019003002,2,27,101,900300,2,Minnesota,Murray,27,101
1422,271034801001,4,27,103,480100,1,Minnesota,Nicollet,27,103
1423,271034802004,2,27,103,480200,4,Minnesota,Nicollet,27,103
1424,271090018002,2,27,109,001800,2,Minnesota,Olmsted,27,109
1425,271090019012,2,27,109,001901,2,Minnesota,Olmsted,27,109
1426,271090022001,2,27,109,002200,1,Minnesota,Olmsted,27,109
1427,271174601001,1,27,117,460100,1,Minnesota,Pipestone,27,117
1428,271174602002,1,27,117,460200,2,Minnesota,Pipestone,27,117
1429,271174604001,1,27,117,460400,1,Minnesota,Pipestone,27,117
1430,271174605001,1,27,117,460500,1,Minnesota,Pipestone,27,117
1431,271219701001,4,27,121,970100,1,Minnesota,Pope,27,121
1432,271219701002,1,27,121,970100,2,Minnesota,Pope,27,121
1433,271219701003,3,27,121,970100,3,Minnesota,Pope,27,121
1434,271219702001,1,27,121,970200,1,Minnesota,Pope,27,121
1435,271219702003,5,27,121,970200,3,Minnesota,Pope,27,121
1436,271219704001,1,27,121,970400,1,Minnesota,Pope,27,121
1437,271277501001,2,27,127,750100,1,Minnesota,Redwood,27,127
1438,271277501002,1,27,127,750100,2,Minnesota,Redwood,27,127
1439,271277501003,3,27,127,750100,3,Minnesota,Redwood,27,127
1440,271277504001,1,27,127,750400,1,Minnesota,Redwood,27,127
1441,271297901002,2,27,129,790100,2,Minnesota,Renville,27,129
1442,271297901003,1,27,129,790100,3,Minnesota,Renville,27,129
1443,271297903001,2,27,129,790300,1,Minnesota,Renville,27,129
1444,271297904003,2,27,129,790400,3,Minnesota,Renville,27,129
1445,271310701012,4,27,131,070101,2,Minnesota,Rice,27,131
1446,271310702003,4,27,131,070200,3,Minnesota,Rice,27,131
1447,271310703004,1,27,131,070300,4,Minnesota,Rice,27,131
1448,271310703005,3,27,131,070300,5,Minnesota,Rice,27,131
1449,271310704001,6,27,131,070400,1,Minnesota,Rice,27,131
1450,271310706021,2,27,131,070602,1,Minnesota,Rice,27,131
1451,271310707024,1,27,131,070702,4,Minnesota,Rice,27,131
1452,271390803031,2,27,139,080303,1,Minnesota,Scott,27,139
1453,271390810011,1,27,139,081001,1,Minnesota,Scott,27,139
1454,271390810013,1,27,139,081001,3,Minnesota,Scott,27,139
1455,271390811034,1,27,139,081103,4,Minnesota,Scott,27,139
1456,271390812004,1,27,139,081200,4,Minnesota,Scott,27,139
1457,271390813011,3,27,139,081301,1,Minnesota,Scott,27,139
1458,271410301031,1,27,141,030103,1,Minnesota,Sherburne,27,141
1459,271410303011,3,27,141,030301,1,Minnesota,Sherburne,27,141
1460,271410303021,8,27,141,030302,1,Minnesota,Sherburne,27,141
1461,271410303022,4,27,141,030302,2,Minnesota,Sherburne,27,141
1462,271410304101,1,27,141,030410,1,Minnesota,Sherburne,27,141
1463,271410304102,2,27,141,030410,2,Minnesota,Sherburne,27,141
1464,271410315001,4,27,141,031500,1,Minnesota,Sherburne,27,141
1465,271431701981,1,27,143,170198,1,Minnesota,Sibley,27,143
1466,271431702004,1,27,143,170200,4,Minnesota,Sibley,27,143
1467,271431703003,1,27,143,170300,3,Minnesota,Sibley,27,143
1468,271450101012,1,27,145,010101,2,Minnesota,Stearns,27,145
1469,271450102001,1,27,145,010200,1,Minnesota,Stearns,27,145
1470,271450104011,1,27,145,010401,1,Minnesota,Stearns,27,145
1471,271450104022,6,27,145,010402,2,Minnesota,Stearns,27,145
1472,271450105001,2,27,145,010500,1,Minnesota,Stearns,27,145
1473,271450105003,1,27,145,010500,3,Minnesota,Stearns,27,145
1474,271450109003,1,27,145,010900,3,Minnesota,Stearns,27,145
1475,271450109004,3,27,145,010900,4,Minnesota,Stearns,27,145
1476,271450110001,6,27,145,011000,1,Minnesota,Stearns,27,145
1477,271450111021,1,27,145,011102,1,Minnesota,Stearns,27,145
1478,271450111022,1,27,145,011102,2,Minnesota,Stearns,27,145
1479,271450112022,1,27,145,011202,2,Minnesota,Stearns,27,145
1480,271450113021,1,27,145,011302,1,Minnesota,Stearns,27,145
1481,271450113023,1,27,145,011302,3,Minnesota,Stearns,27,145
1482,271450113081,4,27,145,011308,1,Minnesota,Stearns,27,145
1483,271450114002,1,27,145,011400,2,Minnesota,Stearns,27,145
1484,271450116003,1,27,145,011600,3,Minnesota,Stearns,27,145
1485,271479601001,5,27,147,960100,1,Minnesota,Steele,27,147
1486,271479601002,1,27,147,960100,2,Minnesota,Steele,27,147
1487,271479605002,3,27,147,960500,2,Minnesota,Steele,27,147
1488,271574901001,2,27,157,490100,1,Minnesota,Wabasha,27,157
1489,271574904004,1,27,157,490400,4,Minnesota,Wabasha,27,157
1490,271574905001,1,27,157,490500,1,Minnesota,Wabasha,27,157
