county,state,area mi2,Wind Capacity Intensity (MW / 1000 sq mile),Wind Project Intensity (Projects / 1000 sq mile),GDP_2017,GDP_2018,GDP_2019,GDP_2020,GDP_2021,GDP_2022,Solar MW 1000 sq mile,Solar Projects 1000 sq mile,No. of Private Schools,Median Income,Total Unemployment,Unemployment Rate,Hispanic/Latino,White,Black/African American,American Indian/Alaska Native,Asian,Native Hawaiian/Other Pacific Islander,Others,democrat_percentage_vote,republican_percentage_vote,green_percentage_vote,libertarian_percentage_vote,other_percentage_vote,18-24 Less than high school graduate,18-24 High school graduate,18-24 Some college or associate's degree,18-24 Bachelor's degree or higher,25+ Less than 9th grade,"25+ 9th to 12th grade, no diploma",25+ High school graduate,"25+ Some college, no degree",25+ Associate's degree,25+ Bachelor's degree,25+ Graduate or professional degree,25+ High school graduate or higher,25+ Bachelor's degree or higher
Hoke,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.13637413928554923,0.1092125329266602,0.000577660705208189,0.00302694209529091,0.0008087249872914644,,,,,,,,,,,,,
Hyde,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.10493579454253611,0.14225521669341895,0.0006019261637239165,0.0017054574638844303,0.0005016051364365971,,,,,,,,,,,,,
Iredell,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.08275781227105332,0.16364497758154165,0.0004346934190346876,0.00221498275878911,0.0009475339695812291,,,,,,,,,,,,,
Jackson,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.11189798394623857,0.1324901997386597,0.001190031734179578,0.002998413291021094,0.001423371289901064,,,,,,,,,,,,,
Johnston,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.09262327469310416,0.15345465484881957,0.0004826818251210072,0.0026132169508876857,0.0008261716820675845,,,,,,,,,,,,,
Jones,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.09941176470588235,0.14841628959276018,0.00022624434389140272,0.0015384615384615385,0.0004072398190045249,,,,,,,,,,,,,
Lee,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.10465216492002206,0.14193498345284059,0.0005601902923331495,0.002025303364589079,0.000827357970215113,,,,,,,,,,,,,
Lenoir,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.11972438311802598,0.12839241085571473,0.00025520081664261326,0.0011088035481713542,0.0005192016614453167,,,,,,,,,,,,,
Lincoln,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.06608319891670152,0.18091980803313618,0.0004331202580799331,0.0018569408765955753,0.0007069319154867873,,,,,,,,,,,,,
Macon,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.07508557103601216,0.1712746468688232,0.0003736200163910717,0.002036831702261004,0.0012293303765125584,,,,,,,,,,,,,
Madison,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.09370220250841235,0.15255047415111656,0.0007074028754970939,0.001969256653410829,0.0010706638115631692,,,,,,,,,,,,,
Martin,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.11784290271132376,0.13022328548644338,0.000259170653907496,0.0011762360446570972,0.0004984051036682615,,,,,,,,,,,,,
Mcdowell,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.06338303699517454,0.18348693648654524,0.0004890666434812851,0.00199973916445681,0.0006412207103421293,,,,,,,,,,,,,
Mecklenburg,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.16669826277261562,0.0790098103704592,0.0007102510700058019,0.0023926334928128412,0.0011890422941065475,,,,,,,,,,,,,
Mitchell,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.05162592633558235,0.19605132175644288,0.0003041698927109833,0.0012996349961287468,0.0007189470191350515,,,,,,,,,,,,,
Montgomery,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.08418943108413106,0.16365086777181104,0.0002529379718266013,0.0015176278309596077,0.0003891353412716943,,,,,,,,,,,,,
Moore,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.08904420713416411,0.15754469565813606,0.00036425032996794597,0.002228354959803905,0.0008184919179279727,,,,,,,,,,,,,
Nash,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.1240984484704712,0.1235245164622831,0.0003587075051175604,0.0013726540529165312,0.0006456735092116087,,,,,,,,,,,,,
New hanover,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.1254228931199272,0.12009974967761511,0.0006864901767427748,0.0028843965713418796,0.0009064704543730563,,,,,,,,,,,,,
Northampton,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.15007418397626113,0.09863996043521266,0.0002472799208704253,0.000741839762611276,0.0002967359050445104,,,,,,,,,,,,,
Onslow,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.08398283380632657,0.15947255485567938,0.0004706859555617083,0.005212154772617153,0.0008617706098151865,,,,,,,,,,,,,
Orange,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.18704777815687612,0.05934327093897432,0.0006382578208642658,0.0019206560231537584,0.001050037060131534,,,,,,,,,,,,,
Pamlico,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.08888088061852968,0.15885860306643954,0.0003276110601493906,0.0014414886646573189,0.0004914165902240859,,,,,,,,,,,,,
Pasquotank,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.12353621148916923,0.1227571995778258,0.0006031059958787757,0.0020229180278433937,0.0010805649092828064,,,,,,,,,,,,,
Pender,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.08577219116743247,0.1606426878164418,0.0004609441306447365,0.002407152682255846,0.0007170242032251456,,,,,,,,,,,,,
Perquimans,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.08324425440940673,0.16378273650454303,0.000601282736504543,0.001469802244788883,0.0009019241047568146,,,,,,,,,,,,,
Person,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.09665890198227825,0.1505435279071892,0.00047958344751986845,0.001644286105782406,0.0006737005572302914,,,,,,,,,,,,,
Pitt,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.13489317483699315,0.11128429995546572,0.0005994998458428968,0.0022723898918616467,0.0009506354698365935,,,,,,,,,,,,,
Polk,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.09139828451205696,0.1555470140799482,0.00046528564492636347,0.00173976371581162,0.0008496520472568377,,,,,,,,,,,,,
Randolph,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.05325576954552894,0.1940026733591576,0.00041941731682033933,0.0017254078236674123,0.000596731954825686,,,,,,,,,,,,,
Richmond,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.1054038433752348,0.14244088041227182,0.0004214227231132303,0.0011920242739488513,0.000541829215431296,,,,,,,,,,,,,
Robeson,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.10076714418920064,0.14731499533779774,0.00038675086886496565,0.0008529710943460201,0.0006781385097906248,,,,,,,,,,,,,
Rockingham,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.08362442217992429,0.16367734108640633,0.0003921855717542722,0.0016314919784977723,0.0006745591834173482,,,,,,,,,,,,,
Rowan,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.07871757846556234,0.16788701503923278,0.0005244659982563208,0.001965044681778553,0.0009058958151700087,,,,,,,,,,,,,
Rutherford,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.06633216184030905,0.18074152603909494,0.0004356792239100758,0.0015829678468732755,0.0009076650498126579,,,,,,,,,,,,,
Sampson,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.09579635194632749,0.15209832972255224,0.0002009224963309805,0.0012492137815360961,0.0006551820532531972,,,,,,,,,,,,,
Scotland,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.12159052453468697,0.12644670050761422,0.0005245346869712352,0.0009137055837563451,0.0005245346869712352,,,,,,,,,,,,,
Stanly,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.05987948967264799,0.18752762308848228,0.00023571702171543062,0.0016573853089366217,0.0006997849082176847,,,,,,,,,,,,,
Stokes,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.05141823275358935,0.19592622855141822,0.00029181743901015526,0.0017509046340609315,0.000612816621921326,,,,,,,,,,,,,
Surry,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.059507887985152025,0.18790599923576615,0.0003070582455374202,0.001603526393362083,0.0006755281401823244,,,,,,,,,,,,,
Swain,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.09833050367855121,0.14717741935483872,0.0006720430107526882,0.0025466893039049238,0.0012733446519524619,,,,,,,,,,,,,
Transylvania,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.10346010586159576,0.14257008429719661,0.000612624975495001,0.0022054499117820036,0.0011517349539306018,,,,,,,,,,,,,
Tyrrell,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.1042927903137039,0.14364336818932305,0.000275178866263071,0.001100715465052284,0.0006879471656576775,,,,,,,,,,,,,
Union,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.09297883383837999,0.15338788346016746,0.00045416033768156874,0.0021677569059086643,0.0010113654578623168,,,,,,,,,,,,,
Vance,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.14799514262583932,0.09989761417210344,0.0002857278918043716,0.0011191009095671222,0.0007024144006857469,,,,,,,,,,,,,
Wake,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.15563363562983715,0.08950073595745692,0.0006378297959894275,0.002973109855499106,0.001254688761217416,,,,,,,,,,,,,
Warren,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.15544544836296512,0.09112989410278831,0.0007043621878946857,0.0015301661323229379,0.0011901292140289517,,,,,,,,,,,,,
Washington,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.13682514101531024,0.11204673650282031,8.058017727639001e-05,0.0006849315068493151,0.00036261079774375503,,,,,,,,,,,,,
Watauga,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.13285226567349473,0.11212756052141527,0.0007991930477963998,0.002995034140285537,0.0012259466170080695,,,,,,,,,,,,,
Wayne,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.10900390730503988,0.1382366710481301,0.0004141383221996147,0.001701568323820156,0.0006437150008102706,,,,,,,,,,,,,
Wilkes,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.05294507415552924,0.19449613714543507,0.0002819601872215643,0.0015084870016353691,0.0007683415101787628,,,,,,,,,,,,,
Wilson,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.12737203878728368,0.12017306984165951,0.0003436847919479563,0.001503620964772309,0.0006075856143365656,,,,,,,,,,,,,
Yadkin,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.04721929428298951,0.19993223912061436,0.0003513527079255132,0.0016438287406515084,0.0008532851478191036,,,,,,,,,,,,,
Yancey,North carolina,,,,,,,,,,,,,,,,,,,,,,,0.08121916842847075,0.1655214940098661,0.0005946088794926004,0.0018058491895701198,0.0008588794926004228,,,,,,,,,,,,,
Adams,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.2033096926713948,0.7730496453900709,,0.02364066193853428,0.0,,,,,,,,,,,,,
Barnes,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.3270440251572327,0.6411500449236298,,0.028930817610062894,0.002875112309074573,,,,,,,,,,,,,
Benson,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.4191738908720041,0.5578786333503315,,0.01988781234064253,0.0030596634370219276,,,,,,,,,,,,,
Billings,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.11338582677165354,0.8519685039370078,,0.03307086614173228,0.0015748031496062992,,,,,,,,,,,,,
Bottineau,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.23653125900316913,0.7418611351195621,,0.018726591760299626,0.002881014116969173,,,,,,,,,,,,,
Bowman,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.1375980687990344,0.8418829209414604,,0.018105009052504527,0.0024140012070006035,,,,,,,,,,,,,
Burke,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.11861471861471862,0.8606060606060606,,0.017316017316017316,0.003463203463203463,,,,,,,,,,,,,
Burleigh,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.2827025003448072,0.6845703702244202,,0.026954071680491794,0.005773057750280771,,,,,,,,,,,,,
Cass,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.46844386598956456,0.49526454626799765,,0.028993759659744576,0.007297828082693224,,,,,,,,,,,,,
Cavalier,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.23465346534653464,0.7420792079207921,,0.019801980198019802,0.0034653465346534654,,,,,,,,,,,,,
Dickey,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.2508250825082508,0.7186468646864687,,0.02599009900990099,0.004537953795379538,,,,,,,,,,,,,
Divide,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.22046589018302828,0.7520798668885191,,0.024958402662229616,0.0024958402662229617,,,,,,,,,,,,,
Dunn,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.14627887082976904,0.8344739093242087,,0.016680923866552608,0.0025662959794696323,,,,,,,,,,,,,
Eddy,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.3037272006344171,0.6772402854877082,,0.017446471054718478,0.0015860428231562252,,,,,,,,,,,,,
Emmons,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.11796913887506222,0.8651070184171229,,0.013439522150323544,0.003484320557491289,,,,,,,,,,,,,
Foster,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.20978627671541059,0.766029246344207,,0.01856017997750281,0.00562429696287964,,,,,,,,,,,,,
Golden valley,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.13352826510721247,0.8489278752436648,,0.015594541910331383,0.001949317738791423,,,,,,,,,,,,,
Grand forks,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.41588634162092347,0.5484985469809494,,0.02822085889570552,0.0073942525024216985,,,,,,,,,,,,,
Grant,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.1498913830557567,0.8291093410572049,,0.020275162925416364,0.000724112961622013,,,,,,,,,,,,,
Griggs,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.2464,0.7256,,0.0272,0.0008,,,,,,,,,,,,,
Hettinger,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.14939024390243902,0.8315548780487805,,0.01753048780487805,0.001524390243902439,,,,,,,,,,,,,
Kidder,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.15136986301369862,0.8321917808219178,,0.015068493150684932,0.0013698630136986301,,,,,,,,,,,,,
Lamoure,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.23749436683190625,0.7413249211356467,,0.01982875168995043,0.0013519603424966202,,,,,,,,,,,,,
Logan,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.11895910780669144,0.8643122676579925,,0.013011152416356878,0.0037174721189591076,,,,,,,,,,,,,
Mchenry,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.1878121878121878,0.7872127872127872,,0.022644022644022644,0.002331002331002331,,,,,,,,,,,,,
Mcintosh,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.17938144329896907,0.7924398625429553,,0.020618556701030927,0.007560137457044674,,,,,,,,,,,,,
Mckenzie,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.1502122162760657,0.8270898689795165,,0.020298948145414282,0.0023989665990035063,,,,,,,,,,,,,
Mclean,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.2221820809248555,0.7583092485549133,,0.017341040462427744,0.002167630057803468,,,,,,,,,,,,,
Mercer,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.15058823529411763,0.824812834224599,,0.02181818181818182,0.0027807486631016044,,,,,,,,,,,,,
Morton,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.2329863409350743,0.7366869246043685,,0.025994343823334737,0.004332390637222456,,,,,,,,,,,,,
Mountrail,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.30156062424969987,0.678031212484994,,0.01800720288115246,0.0024009603841536613,,,,,,,,,,,,,
Nelson,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.3297692740574001,0.6420934158694429,,0.024198086662915026,0.0039392234102419805,,,,,,,,,,,,,
Oliver,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.12101313320825516,0.8611632270168855,,0.016885553470919325,0.0009380863039399625,,,,,,,,,,,,,
Pembina,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.23596517562293606,0.7385169618733113,,0.01981386970879616,0.005703992794956469,,,,,,,,,,,,,
Pierce,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.23355263157894737,0.7448308270676691,,0.017857142857142856,0.0037593984962406013,,,,,,,,,,,,,
Ramsey,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.30510052122114667,0.6658600148920327,,0.023827252419955324,0.0052122114668652275,,,,,,,,,,,,,
Ransom,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.38508557457212717,0.5778321108394459,,0.03504482477587612,0.002037489812550937,,,,,,,,,,,,,
Renville,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.16679302501895377,0.8074298711144806,,0.024260803639120546,0.001516300227445034,,,,,,,,,,,,,
Richland,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.3213005632360471,0.6492575524833589,,0.024449564772145417,0.0049923195084485405,,,,,,,,,,,,,
Rolette,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.6524710830704522,0.3304416403785489,,0.015772870662460567,0.0013144058885383807,,,,,,,,,,,,,
Sargent,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.3565217391304348,0.6115942028985507,,0.02995169082125604,0.001932367149758454,,,,,,,,,,,,,
Sheridan,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.12807881773399016,0.8472906403940886,,0.019704433497536946,0.0049261083743842365,,,,,,,,,,,,,
Sioux,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.6779089376053963,0.2175379426644182,,0.04047217537942664,0.06408094435075885,,,,,,,,,,,,,
Slope,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.10304449648711944,0.8899297423887588,,0.00468384074941452,0.00234192037470726,,,,,,,,,,,,,
Stark,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.16604651162790698,0.8046511627906977,,0.026312292358803988,0.002990033222591362,,,,,,,,,,,,,
Steele,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.3602941176470588,0.5992647058823529,,0.034926470588235295,0.0055147058823529415,,,,,,,,,,,,,
Stutsman,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.26870167687518826,0.7022793453157947,,0.02500251029219801,0.0040164675168189575,,,,,,,,,,,,,
Towner,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.27001703577512776,0.706984667802385,,0.02129471890971039,0.0017035775127768314,,,,,,,,,,,,,
Traill,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.3609767891682785,0.6097678916827853,,0.026595744680851064,0.0026595744680851063,,,,,,,,,,,,,
Walsh,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.27869537946895256,0.6949613213464353,,0.019862011289985364,0.006481287894626803,,,,,,,,,,,,,
Ward,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.2581958507399278,0.7071443744246974,,0.029915740281809815,0.004744034553565106,,,,,,,,,,,,,
Wells,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.18618365627632688,0.7973883740522325,,0.013479359730412805,0.0029486099410278013,,,,,,,,,,,,,
Williams,North dakota,,,,,,,,,,,,,,,,,,,,,,,0.15131854332356634,0.8189619087484303,,0.02525463931910144,0.004464908608901912,,,,,,,,,,,,,
Van wert,Ohio,,,,,,,,,,,,,,,,,,,,,,,0.2049448713665219,0.7784831272970264,,0.013431339792849984,0.0031406615436017373,,,,,,,,,,,,,
Le flore,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,0.0584773553133032,0.2696623238500399,,0.003793317380129398,0.0014003367898608526,,,,,,,,,,,,,
Mcclain,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,0.06207111665626949,0.2650412421154779,,0.004089554307894919,0.002131420253690996,,,,,,,,,,,,,
Mccurtain,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,0.0540100578471556,0.275718729106712,,0.0018604110345629488,0.0017441353449027645,,,,,,,,,,,,,
Mcintosh,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,0.08122375524895022,0.24683063387322535,,0.003119376124775045,0.0021595680863827236,,,,,,,,,,,,,
Roger mills,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,0.030534351145038167,0.2960741548527808,,0.004362050163576881,0.002362777171937477,,,,,,,,,,,,,
Hood river,Oregon,,,,,,,,,,,,,,,,,,,,,,,0.6695187165775401,0.30213903743315507,0.004201680672268907,0.01520244461420932,0.008938120702826586,,,,,,,,,,,,,
Mckean,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,0.2618925305661153,0.7234665570738724,,0.01464091236001233,,,,,,,,,,,,,,
Bristol,Rhode island,,,,,,,,,,,,,,,,,,,,,,,0.6352278726024987,0.34295266584550416,,0.01147281365475981,0.010346647897237375,,,,,,,,,,,,,
Federal precinct,Rhode island,,,,,,,,,,,,,,,,,,,,,,,0.9286754002911208,0.06186317321688501,,0.004366812227074236,0.005094614264919942,,,,,,,,,,,,,
Kent,Rhode island,,,,,,,,,,,,,,,,,,,,,,,0.5275692049885599,0.45117248343054794,,0.011440172730495312,0.009818138850396915,,,,,,,,,,,,,
Newport,Rhode island,,,,,,,,,,,,,,,,,,,,,,,0.638944266273728,0.3406864869550143,,0.01092138337522753,0.009447863396030164,,,,,,,,,,,,,
Providence,Rhode island,,,,,,,,,,,,,,,,,,,,,,,0.6051777442814862,0.37610345219626873,,0.008402190217371373,0.01031661330487371,,,,,,,,,,,,,
Washington,Rhode island,,,,,,,,,,,,,,,,,,,,,,,0.5857086510649487,0.3920326058374967,,0.011320010518012095,0.010938732579542466,,,,,,,,,,,,,
Abbeville,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.054974664200112607,0.1101235958068581,0.00030831925788895145,0.0011796562910533794,8.043111075363951e-05,,,,,,,,,,,,,
Aiken,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.06314687640625306,0.10093521942439006,0.0005360881219306998,0.001921308524583749,0.00012717418950910762,,,,,,,,,,,,,
Allendale,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.12607848594489285,0.03873272103163559,0.0008813433528156601,0.0008813433528156601,9.277298450691158e-05,,,,,,,,,,,,,
Anderson,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.04712275261118569,0.11718682248793703,0.0003087286968527017,0.0019477658795819329,0.0001005969911093073,,,,,,,,,,,,,
Bamberg,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.10310603723130721,0.06214645685488018,0.0004371078885117762,0.0007970790908155919,0.00017998560115190784,,,,,,,,,,,,,
Barnwell,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.07622000452152569,0.0886864967864871,0.0003068178148112263,0.0012595678713302975,0.00019377967251235347,,,,,,,,,,,,,
Beaufort,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.07396637195277764,0.09061855845726649,0.0003645593771826715,0.00160303913050885,0.00011413774893102333,,,,,,,,,,,,,
Berkeley,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.07215499690465706,0.09157907165240256,0.00044036837772118935,0.0023693733366520514,0.00012285639523381008,,,,,,,,,,,,,
Calhoun,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.07849877377075544,0.0865396212760825,0.00036183813773971776,0.001165922888272424,0.00010051059381658827,,,,,,,,,,,,,
Charleston,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.09251474707228921,0.07104867561923996,0.0005658184720312045,0.00241938800221149,0.0001180375008948004,,,,,,,,,,,,,
Cherokee,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.04605592929692653,0.11900145099591083,0.0003165809259992085,0.001226751088246933,6.595435958316844e-05,,,,,,,,,,,,,
Chester,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.07341710562501322,0.09159950075098898,0.00039136045355503375,0.0011423494319984769,0.00011635040511095598,,,,,,,,,,,,,
Chesterfield,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.06561241788514516,0.09974747474747475,0.0002472275199547927,0.0009624214169668715,9.712509712509713e-05,,,,,,,,,,,,,
Clarendon,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.08217295165242336,0.08327855136556506,0.00041833502659415525,0.0006673439709954382,0.0001294846510886671,,,,,,,,,,,,,
Colleton,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.07434873550104583,0.09023492195197842,0.00048401873843973103,0.0015384881328977165,6.050234230496638e-05,,,,,,,,,,,,,
Darlington,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.07825112338176471,0.08653895589762572,0.000395882818685669,0.0013367471799775837,0.00014395738861297056,,,,,,,,,,,,,
Dillon,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.08187670152405668,0.0837340661018243,0.0004579803068468056,0.00048342365722718367,0.0001144950767117014,,,,,,,,,,,,,
Dorchester,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.07294874781093369,0.09039442014544889,0.0005154550238532743,0.0026290362932097967,0.0001790073932210116,,,,,,,,,,,,,
Edgefield,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.062049007817197833,0.10252555622369212,0.0004885748647023452,0.001503307276007216,0.00010022048506714773,,,,,,,,,,,,,
Fairfield,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.10137881784223247,0.06351626016260163,0.0005630630630630631,0.0010711931443638761,0.00013733245440562513,,,,,,,,,,,,,
Florence,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.08048622952513822,0.08426342169172737,0.0005012142820234589,0.0012995401229783496,0.00011626104479925593,,,,,,,,,,,,,
Georgetown,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.07191556670666521,0.09311934111486855,0.0004227119013854042,0.0010772335551434494,0.00013181338860405076,,,,,,,,,,,,,
Greenville,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.06651688585023209,0.096854602854874,0.0004506336632384937,0.0026979915167244487,0.000146552781597619,,,,,,,,,,,,,
Greenwood,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.06324335020516986,0.10118415297131787,0.0004946989106209252,0.0016559395113416235,8.85250682163761e-05,,,,,,,,,,,,,
Hampton,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.0953430055525703,0.06996238581407846,0.0003940533763209744,0.0007881067526419488,0.00017911517105498835,,,,,,,,,,,,,
Horry,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.054874339801792175,0.1101761393982553,0.00036811613554091745,0.0011636920657527743,8.437926532549997e-05,,,,,,,,,,,,,
Jasper,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.08319438654995137,0.08195544439812885,0.0003705247556852392,0.0010652586725950627,8.105229030614608e-05,,,,,,,,,,,,,
Kershaw,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.0629367510184662,0.1014550933222318,0.00044604359332718786,0.001704877734495029,0.00012390099814644107,,,,,,,,,,,,,
Lancaster,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.06329042004224486,0.10130745167241517,0.00031082056629501886,0.0016443410603994547,0.00011363332531215744,,,,,,,,,,,,,
Laurens,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.055535511239394736,0.10935450013119916,0.0003662643225750022,0.0013010583398932914,0.00010933263360447827,,,,,,,,,,,,,
Lee,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.10534535246906258,0.05946309255525244,0.0003558296761949947,0.0014035503894358123,9.884157672083186e-05,,,,,,,,,,,,,
Lexington,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.05683715160570343,0.10700500802390571,0.0004576854260048328,0.0022307841292678876,0.00013603748178481176,,,,,,,,,,,,,
